ID,"Zeměpisná délka A","Zeměpisná délka B","Zeměpisná šířka A","Zeměpisná šířka B","Výška A","Výška B","Zisk antény A - DBI","Zisk antény B - DBI","Kmitočet A - MHz","Kmitočet B - MHz","Šířka zabraného pásma A","Šířka zabraného pásma B","Střední výkon A","Střední výkon B",Polarizace,Vzdálenost
4039,13.8547,13.8806,50.0267,50.0381,28,14,51,43.8,81250,71250,250,250,10,10,Vertikální,2.24
4040,13.9633,13.9789,49.7175,49.705,26,98,43.8,51,71500,81500,250,250,10,10,Vertikální,1.78
4041,15.0417,15.0481,50.7819,50.7806,28,47,43.8,43.8,72000,82000,250,250,5,5,Vertikální,0.47
4042,13.2667,13.2664,50.3875,50.395,30,41,43.8,43.8,71250,81250,250,250,5,5,Vertikální,0.83
4043,14.5261,14.4825,50.6419,50.6122,40,8,51,51,71250,81250,250,250,10,10,Vertikální,4.51
4044,15.2536,15.1833,50.4978,50.4889,28,41,51,51,71500,81500,250,250,17,17,Vertikální,5.07
4045,13.3739,13.3825,49.7258,49.7461,44,49,51,43.8,71500,81500,250,250,10,10,Vertikální,2.34
4046,13.3522,13.3475,49.7394,49.7697,36,32,51,43.8,83250,73250,250,250,10,10,Vertikální,3.38
4047,13.2297,13.2294,49.9861,50.0006,12,36,43.8,43.8,81250,71250,250,250,8,8,Vertikální,1.61
4048,12.8761,12.7769,49.4358,49.4719,21,39,51,51,81500,71500,250,250,17,17,Vertikální,8.22
4049,13.4928,13.4192,49.4008,49.3708,26,34,51,51,81500,71500,250,250,12,12,Vertikální,6.29
4050,13.4192,13.4844,49.3708,49.4292,38,34,51,51,71750,81750,250,250,15,15,Vertikální,8.02
4051,13.3458,13.3364,49.7397,49.7236,40,15,43,43,85750,75750,250,250,1,1,Vertikální,1.91
4052,13.8861,13.8719,49.4317,49.4319,15,10,43,43,84375,74375,500,500,19,19,Horizontální,1.02
4053,16.4653,16.4786,49.3322,49.3319,39,10,43.5,43.5,74875,84875,500,500,11,11,Vertikální,0.97
4054,14.4047,14.4011,49.9881,50.0119,25,32,50.5,50.5,75250,85250,250,250,11,11,Vertikální,2.67
4055,16.4847,16.4786,49.3197,49.3319,35,10,50.5,43.5,75250,85250,250,250,11,11,Vertikální,1.43
4056,15.9431,15.94,50.0006,49.9975,10,36,43.5,43.5,71250,81250,250,250,13,13,Vertikální,0.4
4057,15.94,15.9231,49.9975,49.9669,36,50,50.5,50.5,81500,71500,250,250,13,13,Vertikální,3.61
4058,14.4244,14.4253,50.0831,50.0797,35,34,43.5,43.5,75000,85000,250,250,11,11,Vertikální,0.38
4059,14.3128,14.3203,50.0428,50.0425,25,30,43.5,43.5,75250,85250,250,250,11,11,Vertikální,0.54
4060,14.4692,14.4869,50.2114,50.1792,30,12,50.5,50.5,81500,71500,250,250,13,13,Vertikální,3.8
4061,15.18,15.1903,50.0336,50.0242,18,55,50.5,50.5,74125,84125,2000,2000,10,10,Vertikální,1.28
4062,14.4453,14.4503,49.9661,50.0169,35,63,50.5,50.5,75375,85375,500,500,18,18,Vertikální,5.66
4063,14.3442,14.3581,49.9608,49.9844,35,35,50.5,50.5,75250,85250,250,250,13,13,Vertikální,2.81
4064,14.9661,14.96,49.8808,49.9194,40,25,50.5,50.5,75250,85250,250,250,14,14,Vertikální,4.31
4065,14.8683,14.8589,49.9383,49.9842,40,25,50.5,50.5,75375,85375,500,500,18,18,Vertikální,5.14
4066,17.0061,17.0278,49.2236,49.1983,34,40,50.5,50.5,85750,75750,250,250,14,14,Vertikální,3.22
4067,16.5911,16.6294,49.1736,49.1736,25,36,50.5,50.5,75500,85500,250,250,13,13,Vertikální,2.79
4068,16.48,16.5106,49.1825,49.1761,28,12,50.5,50.5,75750,85750,250,250,13,13,Vertikální,2.33
4069,18.4672,18.4567,49.905,49.8983,45,35,50.5,43.5,71250,81250,250,250,11,11,Vertikální,1.06
4070,14.5203,14.5083,50.1331,50.1314,15,48,43.5,43.5,75250,85250,250,250,11,11,Vertikální,0.87
4071,14.5064,14.5083,50.1244,50.1314,26,48,43.5,43.5,75000,85000,250,250,11,11,Vertikální,0.78
4072,14.5411,14.5172,50.1353,50.1358,17,40,43.5,50.5,85250,75250,250,250,11,11,Vertikální,1.7
4073,16.9656,17.0139,50.4242,50.3972,30,35,50.5,50.5,71375,81375,500,500,18,18,Vertikální,4.55
4074,16.9008,16.9656,50.4464,50.4242,25,30,50.5,50.5,81375,71375,500,500,18,18,Vertikální,5.21
4075,16.9142,16.9008,50.4428,50.4464,30,25,50.5,43.5,71750,81750,250,250,11,11,Vertikální,1.03
4076,17.0875,17.0992,48.9281,48.92,35,8,50.5,50.5,85375,75375,500,500,13,13,Vertikální,1.24
4077,14.7453,14.7161,49.2575,49.2592,25,22,50.5,43.5,71375,81375,500,500,18,18,Vertikální,2.12
4078,18.3408,18.3217,49.8289,49.8281,21,38,50.5,43.5,81250,71250,250,250,15,15,Vertikální,1.38
4079,18.3217,18.2806,49.8281,49.8308,38,47,43.5,50.5,75375,85375,500,500,16,16,Vertikální,2.96
4080,17.3536,17.3653,49.3764,49.3603,8,35,50.5,50.5,81250,71250,250,250,15,15,Vertikální,1.98
4081,14.3897,14.3867,50.1081,50.1067,30,35,43.5,43.5,75750,85750,250,250,11,11,Horizontální,0.27
4082,14.4761,14.4597,50.0483,50.0431,25,43,43.5,43.5,81500,71500,250,250,11,11,Vertikální,1.31
4083,14.5619,14.5553,50.1064,50.1094,35,45,43.5,43.5,75250,85250,250,250,11,11,Vertikální,0.58
4084,14.4192,14.4186,50.0775,50.0764,33,35,43.5,43.5,75750,85750,250,250,11,11,Horizontální,0.13
4085,14.5414,14.5419,50.0556,50.0508,25,46,43.5,43.5,73250,83250,250,250,11,11,Horizontální,0.53
4086,14.9158,14.8656,50.0806,50.1033,45,30,50.5,50.5,74125,84125,2000,2000,18,18,Vertikální,4.39
4087,17.4175,17.38,49.4928,49.4914,38,25,43.5,50.5,74875,84875,500,500,18,18,Vertikální,2.71
4088,14.4025,14.4175,50.0667,50.0683,24,28,43.5,43.5,72000,82000,250,250,11,11,Vertikální,1.09
4089,14.8953,14.8967,49.7108,49.7042,8,40,43.5,43.5,75000,85000,250,250,11,11,Vertikální,0.75
4090,14.3908,14.3956,50.0678,50.0794,16,25,43.5,43.5,71750,81750,250,250,11,11,Vertikální,1.34
4091,14.4025,14.4011,50.0081,50.0119,25,32,43.5,43.5,74750,84750,250,250,11,11,Horizontální,0.44
4092,15.7342,15.7922,50.1144,50.1269,40,40,50.5,50.5,81375,71375,500,500,18,18,Vertikální,4.37
4093,14.5875,14.6042,49.9906,49.9742,25,40,43.5,50.5,75250,85250,750,750,14,14,Vertikální,2.18
4094,17.1214,17.0694,49.385,49.3783,28,34,50.5,43.5,84375,74375,500,500,18,18,Vertikální,3.83
4095,17.0928,17.1253,48.8444,48.855,14,38,43.5,50.5,75750,85750,250,250,14,14,Vertikální,2.65
4096,15.51,15.5083,50.6056,50.6067,25,20,43.5,43.5,81250,71250,250,250,13,13,Vertikální,0.17
4097,17.7181,17.7586,49.0856,49.1011,40,7,50.5,50.5,85375,75375,500,500,18,18,Vertikální,3.42
4098,14.4894,14.4961,50.0731,50.0572,20,75,50.5,50.5,75250,85250,250,250,11,11,Vertikální,1.82
4099,17.5092,17.5158,48.8753,48.8803,25,8,43.5,43.5,73875,83875,500,500,13,13,Vertikální,0.74
4100,14.0978,14.0936,50.1733,50.1775,8,7,50.5,50.5,85250,75250,750,750,14,14,Horizontální,0.55
4101,14.0839,14.055,50.1983,50.1725,27,30,50.5,50.5,81750,71750,250,250,13,13,Vertikální,3.53
4102,15.2789,15.2739,49.7,49.6964,25,15,43.5,43.5,71375,81375,500,500,13,13,Vertikální,0.54
4103,14.2331,14.2831,50.0633,50.0511,15,44,50.5,50.5,75250,85250,750,750,15,15,Vertikální,3.82
4104,14.4997,14.4992,50.1056,50.1175,20,35,43.5,43.5,71500,81500,250,250,11,11,Vertikální,1.33
4105,14.5764,14.5797,50.0089,50.0036,30,8,50.5,50.5,85250,75250,750,750,14,14,Vertikální,0.63
4106,14.4914,14.4858,50.1233,50.1306,35,48,43.5,43.5,85375,75375,500,500,13,13,Vertikální,0.9
4107,16.2053,16.2228,50.1256,50.12,23,17,43.5,43.5,85375,75375,500,500,13,13,Vertikální,1.39
4108,16.2022,16.2053,50.1172,50.1256,17,23,43.5,43.5,71250,81250,250,250,11,11,Vertikální,0.95
4109,17.3194,17.3197,48.8942,48.905,30,38,50.5,50.5,75375,85375,500,500,13,13,Vertikální,1.2
4110,17.3197,17.3156,48.905,48.9017,38,14,43.5,43.5,85375,75375,500,500,13,13,Vertikální,0.48
4111,16.8197,16.8169,48.8936,48.8956,32,7,43.5,43.5,74375,84375,500,500,13,13,Vertikální,0.3
4112,17.1197,17.1392,49.7658,49.7692,30,38,50.5,50.5,84375,74375,500,500,13,13,Vertikální,1.44
4113,18.0406,18.0414,49.9856,49.9606,20,28,50.5,50.5,85375,75375,500,500,14,14,Vertikální,2.78
4114,18.4225,18.4381,49.7483,49.75,40,8,50.5,43.5,84875,74875,500,500,13,13,Vertikální,1.13
4115,16.5789,16.5808,49.2414,49.2297,37,25,50.5,50.5,85375,75375,500,500,13,13,Vertikální,1.3
4116,18.4022,18.4203,49.8419,49.8458,40,55,50.5,43.5,74875,84875,500,500,13,13,Vertikální,1.36
4117,18.6817,18.6783,49.6625,49.6683,42,54,43.5,43.5,74875,84875,500,500,13,13,Vertikální,0.69
4118,18.3411,18.3422,49.6728,49.6772,50,35,43.5,43.5,74375,84375,500,500,13,13,Vertikální,0.5
4119,16.8889,16.8903,49.5964,49.5906,40,10,50.5,50.5,81375,71375,500,500,13,13,Vertikální,0.66
4120,18.3467,18.3411,49.6933,49.6728,30,50,50.5,50.5,85000,75000,250,250,15,15,Vertikální,2.32
4121,16.9942,17.0322,49.1494,49.1508,65,35,50.5,50.5,75375,85375,500,500,14,14,Vertikální,2.77
4122,17.2953,17.2758,49.595,49.5925,18,40,43.5,43.5,81250,71250,250,250,15,15,Vertikální,1.43
4123,16.5556,16.5706,49.1778,49.1758,30,78,50.5,43.5,71375,81375,500,500,13,13,Vertikální,1.11
4124,16.6444,16.6183,49.3719,49.3583,30,55,50.5,50.5,71250,81250,250,250,15,15,Vertikální,2.42
4125,17.1225,17.1183,49.4675,49.4736,40,33,50.5,43.5,81375,71375,500,500,13,13,Vertikální,0.74
4126,18.0094,18.0131,49.9339,49.9336,20,12,43.5,43.5,85375,75375,500,500,13,13,Vertikální,0.26
4127,13.8619,13.8728,49.8422,49.8536,5,35,43.5,43.5,75250,85250,250,250,15,15,Vertikální,1.49
4128,17.6669,17.6717,49.4017,49.3994,50,12,50.5,43.5,85375,75375,500,500,13,13,Vertikální,0.42
4129,14.0403,14.0569,50.5958,50.6014,10,8,43.5,43.5,71250,81250,250,250,15,15,Vertikální,1.33
4130,14.0569,14.0606,50.6014,50.5936,8,3,43.5,43.5,81250,71250,250,250,15,15,Vertikální,0.9
4131,16.1272,16.1189,49.8661,49.8875,40,35,43.5,50.5,71250,81250,250,250,13,13,Vertikální,2.45
4132,15.34,15.3256,49.5064,49.5361,37,16,43.5,50.5,81375,71375,500,500,18,18,Vertikální,3.46
4133,14.4353,14.4306,50.1356,50.1364,33,35,43.5,43.5,75750,85750,250,250,11,11,Horizontální,0.35
4134,16.8169,16.8522,48.9297,48.9133,35,17,50.5,50.5,85750,75750,250,250,13,13,Vertikální,3.16
4135,18.6936,18.6636,49.6894,49.6875,0,0,50.5,50.5,85750,75750,250,250,13,13,Vertikální,2.17
4136,17.27,17.2586,49.5836,49.5808,15,36,43.5,43.5,75500,85500,250,250,11,11,Vertikální,0.88
4137,14.3694,14.3436,50.1022,50.0883,17,42,50.5,50.5,72000,82000,250,250,11,11,Vertikální,2.4
4138,15.1903,15.1903,50.0303,50.0242,20,55,43.5,43.5,74125,84125,2000,2000,10,10,Vertikální,0.68
4139,15.1983,15.2083,50.0225,50.0219,34,36,43.5,43.5,72125,82125,2000,2000,10,10,Vertikální,0.72
4140,14.5053,14.4914,50.1181,50.1233,18,35,43.5,43.5,75250,85250,250,250,11,11,Vertikální,1.15
4141,15.22,15.2083,50.0372,50.0219,54,46,50.5,50.5,72125,82125,2000,2000,10,10,Vertikální,1.89
4142,14.3558,14.3558,50.0008,50.0253,35,35,50.5,50.5,71750,81750,250,250,11,11,Vertikální,2.72
4143,14.4289,14.4281,50.0833,50.085,33,30,43.5,43.5,75750,85750,250,250,11,11,Horizontální,0.19
4144,18.1231,18.1544,49.71,49.705,8,37,43.5,43.5,81375,71375,500,500,18,18,Vertikální,2.32
4145,18.1172,18.1544,49.7089,49.705,8,37,43.5,50.5,82375,72375,500,500,18,18,Vertikální,2.71
4146,17.8842,17.8958,49.945,49.9428,35,45,43.5,43.5,71250,81250,250,250,11,11,Vertikální,0.87
4147,14.9808,14.9619,50.3736,50.3608,5,54,43.5,50.5,75375,85375,500,500,18,18,Vertikální,1.95
4148,14.3844,14.3994,50.0603,50.0522,14,56,43.5,43.5,71750,81750,250,250,11,11,Vertikální,1.4
4149,14.4661,14.4761,48.96,48.9694,30,40,43.5,43.5,71250,81250,250,250,13,13,Vertikální,1.28
4150,14.0417,14.0514,50.6606,50.6506,55,35,43.5,43.5,71250,81250,250,250,13,13,Vertikální,1.31
4151,13.3725,13.3967,49.7436,49.7419,22,40,43.5,43.5,71250,81250,250,250,13,13,Vertikální,1.75
4152,14.3494,14.3564,50.0936,50.0978,25,42,43.5,43.5,84750,74750,250,250,11,11,Horizontální,0.68
4153,17.3808,17.3894,48.9508,48.9514,25,38,43.5,43.5,75750,85750,250,250,15,15,Vertikální,0.63
4154,14.5358,14.4969,50.0664,50.0561,47,19,51,51,71500,81500,250,250,9,9,Vertikální,3
4155,14.2914,14.2972,50.0939,50.1164,23,11,43.8,51,71250,81250,250,250,13,13,Vertikální,2.53
4156,14.2961,14.2258,49.9764,49.9747,38,35,51,51,71250,81250,250,250,17,17,Vertikální,5.03
4157,14.0672,14.12,48.9558,48.9258,14,40,51,51,71250,81250,250,250,16,16,Vertikální,5.1
4158,13.9,13.8869,50.4228,50.3725,34,22,51,51,71250,81250,250,250,17,17,Vertikální,5.66
4159,14.4339,14.4192,50.7978,50.7969,24,39,43.8,43.8,81250,71250,250,250,5,5,Vertikální,1.04
4160,15.8364,15.8744,50.3544,50.3481,23,33,51,43.8,71750,81750,250,250,11,11,Vertikální,2.79
4161,17.9081,17.8822,49.9425,49.9331,42,39,51,43.8,71250,81250,250,250,13,13,Vertikální,2.13
4162,13.3192,13.3475,49.75,49.7697,31,33,51,51,82750,72750,250,250,8,8,Vertikální,2.99
4163,17.3892,17.3686,49.2983,49.3031,12,30,45,45,83625,73625,750,750,5,5,Vertikální,1.58
4164,15.9522,15.9792,49.1447,49.1492,12,11,49.5,49.5,75500,85500,250,250,9,9,Vertikální,2.02
4165,17.6978,17.6819,50.0922,50.0856,25,20,45,45,72125,82125,750,750,0,0,Vertikální,1.35
4166,15.0267,14.9725,50.5397,50.5225,30,32,51,51,81250,71250,250,250,15,15,Vertikální,4.28
4167,14.9725,14.9475,50.5225,50.5242,33,35,43.8,43.8,71500,81500,250,250,10,10,Vertikální,1.78
4168,13.7658,13.7703,50.1444,50.1258,16,17,51,51,81250,71250,250,250,8,8,Vertikální,2.09
4169,15.4317,15.3328,49.0822,49.0825,30,35,51,51,71500,81500,250,250,18,18,Vertikální,7.2
4170,13.6544,13.7725,50.4975,50.4644,44,21,51,51,72000,82000,250,250,18,18,Vertikální,9.13
4171,15.5525,15.5794,50.6194,50.6078,32,21,43.8,51,71500,81500,250,250,11,11,Vertikální,2.3
4172,15.555,15.4808,50.5625,50.5597,35,31,51,51,71250,81250,250,250,18,18,Vertikální,5.25
4173,15.5794,15.6128,50.6078,50.6117,32,24,43.8,51,81250,71250,250,250,11,11,Vertikální,2.39
4174,14.0061,14.0017,50.6578,50.6647,13,9,43,43,71250,81250,250,250,12,12,Vertikální,0.83
4175,17.3939,17.3797,49.2961,49.3006,21,16,43,43,74375,74375,500,500,5,5,Vertikální,1.14
4176,15.3172,15.3114,50.7308,50.7211,8,12,51,51,84500,74500,1000,1000,2,2,Vertikální,1.16
4177,15.2953,15.3114,50.7389,50.7406,30,20,51,51,74500,84500,1000,1000,2,2,Horizontální,1.15
4178,15.2572,15.2519,50.6417,50.6417,35,35,45.5,45.5,74500,84500,1000,1000,2,2,Horizontální,0.37
4179,15.2953,15.3039,50.7389,50.7372,30,15,45.5,45.5,74500,84500,1000,1000,2,2,Horizontální,0.63
4180,15.3114,15.3175,50.7211,50.6997,12,8,51,51,74500,84500,1000,1000,6,6,Vertikální,2.42
4181,15.2953,15.2467,50.7389,50.7325,30,20,51,51,74500,84500,1000,1000,10,10,Vertikální,3.49
4182,15.2953,15.245,50.7389,50.7397,30,14,51,51,74500,84500,1000,1000,10,10,Vertikální,3.54
4183,16.0789,16.0681,49.5728,49.5678,12,15,38,38,74375,74375,500,500,5,5,Vertikální,0.96
4184,16.0789,16.0792,49.5728,49.5828,13,14,43,43,74375,74375,500,500,5,5,Vertikální,1.11
4185,16.25,16.2425,49.5247,49.5144,23,18,43,43,74375,74375,500,500,5,5,Vertikální,1.26
4186,16.0792,16.0789,49.5742,49.5756,12,12,38,38,74375,74375,500,500,5,5,Vertikální,0.16
4187,18.2569,18.2594,49.8336,49.8369,39,58,38,38,74375,74375,500,500,5,5,Vertikální,0.41
4188,18.2569,18.25,49.8336,49.8322,39,47,38,38,74375,74375,500,500,5,5,Vertikální,0.52
4189,18.2569,18.2494,49.8336,49.8294,39,32,38,38,74375,74375,500,500,5,5,Vertikální,0.71
4190,18.2764,18.2847,49.8467,49.8356,54,18,43,43,74375,74375,500,500,5,5,Vertikální,1.37
4191,18.2764,18.265,49.8467,49.8414,54,24,38,38,74375,74375,500,500,5,5,Vertikální,1.01
4192,14.3497,14.2733,50.0892,50.1253,38,39,51,51,73000,83000,250,250,17,17,Vertikální,6.77
4193,14.1972,14.1347,50.0864,50.0886,21,34,51,51,81500,71500,250,250,15,15,Vertikální,4.47
4194,14.5289,14.5336,49.5725,49.58,18,38,43.8,43.8,71250,81250,250,250,7,7,Vertikální,0.9
4195,14.2008,14.24,49.5019,49.5406,39,38,51,51,71250,81250,250,250,17,17,Vertikální,5.14
4196,15.1375,15.1736,49.0742,49.0303,45,43,51,51,71250,81250,250,250,18,18,Vertikální,5.54
4197,15.7036,15.6261,50.1375,50.1381,32,42,51,51,71500,81500,250,250,18,18,Vertikální,5.52
4198,15.4389,15.5069,50.6078,50.605,25,28,51,51,71250,81250,250,250,16,16,Vertikální,4.81
4199,13.3739,13.4269,49.7258,49.7014,44,22,51,51,72750,82750,250,250,10,10,Vertikální,4.68
4200,13.3586,13.4178,49.7397,49.75,32,32,51,51,82500,72500,250,250,10,10,Vertikální,4.4
4201,13.4178,13.3981,49.75,49.7539,32,56,43.8,43.8,72250,82250,250,250,8,8,Vertikální,1.48
4202,12.8003,12.8072,50.1322,50.1425,25,34,43.8,43.8,71250,81250,250,250,8,8,Vertikální,1.24
4203,13.2922,13.2028,49.3886,49.4319,44,24,51,51,72250,82250,250,250,15,15,Vertikální,8.07
4204,14.0011,13.9958,49.6722,49.6689,8,33,38,38,74375,74375,500,500,5,5,Vertikální,0.53
4205,13.9992,14.0106,49.6747,49.6889,29,21,50,50,71875,71875,500,500,-2,-2,Horizontální,1.77
4206,13.9964,14.0106,49.675,49.6889,29,21,50,43,71875,71875,500,500,5,5,Vertikální,1.85
4207,14.0078,13.9817,49.6856,49.6747,31,37,43,50,73375,73375,500,500,5,5,Vertikální,2.23
4208,14.0106,14.0069,49.6889,49.6908,21,29,38,38,73375,73375,500,500,5,5,Vertikální,0.34
4209,14.0031,14.0067,49.6908,49.6908,29,29,38,38,73375,73375,500,500,5,5,Vertikální,0.26
4210,14.0044,13.9992,49.6742,49.6747,7,37,38,38,73375,73375,500,500,5,5,Vertikální,0.38
4211,14.655,14.6092,50.005,49.9739,40,14,51,51,73000,83000,250,250,13,13,Vertikální,4.76
4212,13.9633,14.01,49.7175,49.7514,26,34,51,51,71750,81750,250,250,17,17,Vertikální,5.04
4213,13.2339,13.2564,50.5372,50.5117,24,35,43.8,51,81250,71250,250,250,15,15,Vertikální,3.26
4214,13.3475,13.3689,49.7697,49.8519,64,36,51,51,73750,83750,250,250,15,15,Vertikální,9.27
4215,13.2522,13.2881,49.705,49.705,31,29,43.8,43.8,81500,71500,250,250,12,12,Vertikální,2.58
4216,13.5944,13.6117,49.7353,49.7867,25,35,51,51,72000,82000,250,250,17,17,Vertikální,5.84
4217,15.0317,15.0361,50.1867,50.1786,39.3,44.5,43.5,43.5,74500,84500,250,250,19,19,Vertikální,0.95
4218,14.5197,14.51,50.2519,50.2572,37.3,42,43.5,43.5,83500,73500,250,250,18,18,Vertikální,0.91
4219,17.2514,17.24,49.5833,49.5967,25,50,51,51,81625,71625,1000,1000,5,5,Vertikální,1.69
4220,17.2514,17.2322,49.5833,49.5786,50,25,51,51,82250,72250,250,250,5,5,Vertikální,1.48
4221,17.24,17.235,49.5967,49.605,50,20,51,51,72625,82625,1000,1000,9,9,Vertikální,0.99
4222,14.2894,14.2631,50.0197,50.0539,22,32,51,51,82250,72250,250,250,13,13,Vertikální,4.24
4223,14.5094,14.5808,49.5372,49.5269,36,33,51,51,81250,71250,250,250,18,18,Vertikální,5.28
4224,14.6361,14.6717,50.4369,50.4172,17,42,51,43.8,81500,71500,250,250,10,10,Vertikální,3.34
4225,14.1506,14.1075,50.2464,50.2278,16,52,43.8,51,71500,81500,250,250,17,17,Vertikální,3.7
4226,14.1875,14.2036,50.2311,50.2458,58,26,43.8,51,81500,71500,250,250,12,12,Vertikální,2
4227,14.2036,14.2408,50.2458,50.2664,26,48,51,51,81250,71250,250,250,14,14,Vertikální,3.5
4228,14.1075,14.0858,50.2278,50.2383,51,36,51,43.8,81250,71250,250,250,12,12,Vertikální,1.94
4229,14.0858,14.1014,50.2383,50.2525,35,32,43.8,51,71500,81500,250,250,12,12,Vertikální,1.92
4230,14.3911,14.3236,49.6656,49.6764,32,40,51,51,81250,71250,250,250,17,17,Vertikální,5
4231,14.3236,14.3261,49.6764,49.635,41,38,51,51,71750,81750,250,250,15,15,Vertikální,4.6
4232,13.6614,13.69,50.4942,50.4956,25,16,43.8,43.8,71250,81250,250,250,10,10,Vertikální,2.03
4233,13.5381,13.5414,50.3211,50.3244,60,18,38,38,73875,73875,500,500,3.5,4.6,Vertikální,0.44
4234,14.3236,14.2864,49.6764,49.7086,40,37,51,51,71500,81500,250,250,14,14,Vertikální,4.47
4235,14.3236,14.2767,49.6764,49.6928,41,31,51,51,72000,82000,250,250,10,10,Vertikální,3.84
4236,13.965,13.9206,49.0094,48.9881,40,25,51,51,81500,71500,250,250,14,14,Vertikální,4.02
4237,16.1875,16.1217,50.4769,50.4828,15,38,51,51,81500,71500,250,250,16,16,Vertikální,4.7
4238,16.1875,16.2003,50.4769,50.4542,15,32,51,43.8,81750,71750,250,250,12,12,Vertikální,2.69
4239,16.1217,16.1503,50.4828,50.4494,38,35,51,51,71250,81250,250,250,12,12,Vertikální,4.22
4240,16.1758,16.1642,50.5825,50.5978,38,84,43.8,43.8,71250,81250,250,250,13,13,Vertikální,1.89
4241,16.5939,16.6167,49.2194,49.2114,26,25,51,43.8,81750,71750,250,250,10,10,Vertikální,1.88
4242,17.9936,17.9817,49.3381,49.3444,39,48,43.8,43.8,71250,81250,250,250,10,10,Vertikální,1.12
4243,12.8222,12.8817,49.4114,49.3733,34,38,51,51,71500,81500,250,250,17,17,Vertikální,6.03
4244,15.2683,15.3003,49.95,49.9611,18,16,51,51,72625,82625,1000,1000,0,0,Vertikální,2.6
4245,15.2544,15.3003,49.9458,49.9611,18,16,51,51,74125,84125,1000,1000,0,0,Vertikální,3.69
4246,15.3233,15.3003,49.9706,49.9611,19,16,45.5,51,75125,85125,1000,1000,0,0,Vertikální,1.95
4247,14.0061,14.0186,50.6578,50.6517,14,13,43,43,74375,74375,500,500,5,5,Vertikální,1.11
4248,14.4747,14.4736,50.3514,50.3503,13,50,38,38,75375,75375,500,500,-5,-5,Vertikální,0.15
4249,17.8258,17.8333,49.6575,49.6597,8,23,43,43,74375,74375,500,500,5,5,Horizontální,0.59
4250,15.9222,15.92,49.7728,49.7653,15,30,48,48,82750,72750,2000,2000,2,2,Horizontální,0.85
4251,16.3414,16.3356,49.1264,49.1203,12,18,46,46,71625,81625,750,750,0,0,Vertikální,0.8
4252,14.4453,14.4553,50.0075,49.9592,48,34,51,51,73000,83000,250,250,15,15,Vertikální,5.42
4253,14.3497,14.3753,50.0892,50.1036,37,13,51,43.8,72000,82000,250,250,11,11,Vertikální,2.43
4254,14.2583,14.2631,50.0453,50.0539,16,39,43.8,43.8,82750,72750,250,250,7,7,Vertikální,1.01
4255,14.9178,14.9653,50.4483,50.4108,30,30,51,51,72500,82500,250,250,15,15,Vertikální,5.36
4256,14.7647,14.7394,50.2539,50.2383,25,35,51,43.8,81500,71500,250,250,10,10,Vertikální,2.49
4257,14.3594,14.3169,50.2714,50.2467,34,45,51,51,82000,72000,250,250,10,10,Vertikální,4.08
4258,14.3156,14.3706,50.2267,50.2469,48,17,51,51,72000,82000,250,250,13,13,Vertikální,4.51
4259,13.9942,13.9767,50.2928,50.265,35,35,51,51,81250,71250,250,250,13,13,Vertikální,3.33
4260,13.9925,13.9561,50.1286,50.1478,37,20,51,51,81250,71250,250,250,13,13,Vertikální,3.36
4261,14.1786,14.24,49.5408,49.5406,20,38,51,51,71500,81500,250,250,16,16,Vertikální,4.43
4262,14.5383,14.4592,48.7906,48.7742,32,47,51,51,71500,81500,250,250,17,17,Vertikální,6.08
4263,13.4428,13.3961,50.6033,50.6072,19,26,43.8,51,71250,81250,250,250,15,15,Vertikální,3.32
4264,13.9,13.9533,50.4228,50.4097,35,27,51,51,71500,81500,250,250,15,15,Vertikální,4.05
4265,15.1619,15.2356,50.7253,50.7114,26,35,51,51,82000,72000,250,250,18,18,Vertikální,5.41
4266,15.2292,15.2147,50.7367,50.7678,34,23,51,43.8,81250,71250,250,250,15,15,Vertikální,3.6
4267,13.2561,13.2881,49.6775,49.705,28,29,51,51,81250,71250,250,250,8,8,Vertikální,3.82
4268,12.3747,12.3553,50.0661,50.1275,40,50,51,51,71750,81750,250,250,17,17,Vertikální,6.96
4269,13.3428,13.4106,49.4631,49.4678,45,26,51,51,71250,81250,250,250,12,12,Vertikální,4.93
4270,13.6061,13.5922,49.7417,49.7539,44,21,43.8,43.8,71250,81250,250,250,8,8,Vertikální,1.69
4271,17.2514,17.2528,49.5833,49.5942,50,25,45,45,82875,72875,750,750,12,12,Vertikální,1.21
4272,13.8922,13.8742,49.8706,49.855,28,30,50.5,43.5,83500,73500,250,250,12,12,Vertikální,2.16
4273,15.0414,15.0317,50.1922,50.1867,37.3,46,43.5,43.5,85750,75750,250,250,17,17,Vertikální,0.93
